#1;Ludinghausen 1m Lufttemp 2017
#2;Source: CDC DWD #DWD Climate Data Center (CDC): Hourly station observations of soil temperature at the depth of 100cm in
#°C for Germany, version v18.1 & recent
# Zeit [s];T[K]
double default(8761,2);
24850800;287.45
24854400;287.45
24858000;287.45
24861600;287.45
24865200;287.45
24868800;287.45
24872400;287.45
24876000;287.45
24879600;287.45
24883200;287.45
24886800;287.45
24890400;287.45
24894000;287.45
24897600;287.45
24901200;287.45
24904800;287.45
24908400;287.45
24912000;287.45
24915600;287.45
24919200;287.45
24922800;287.45
24926400;287.45
24930000;287.45
24933600;287.45
24937200;287.45
24940800;287.55
24944400;287.55
24948000;287.55
24951600;287.55
24955200;287.55
24958800;287.55
24962400;287.55
24966000;287.55
24969600;287.55
24973200;287.55
24976800;287.55
24980400;287.55
24984000;287.55
24987600;287.55
24991200;287.55
24994800;287.55
24998400;287.55
25002000;287.55
25005600;287.55
25009200;287.55
25012800;287.55
25016400;287.55
25020000;287.55
25023600;287.65
25027200;287.65
25030800;287.65
25034400;287.65
25038000;287.65
25041600;287.65
25045200;287.65
25048800;287.65
25052400;287.65
25056000;287.65
25059600;287.65
25063200;287.65
25066800;287.65
25070400;287.65
25074000;287.65
25077600;287.65
25081200;287.65
25084800;287.65
25088400;287.65
25092000;287.65
25095600;287.65
25099200;287.65
25102800;287.65
25106400;287.65
25110000;287.65
25113600;287.65
25117200;287.65
25120800;287.65
25124400;287.65
25128000;287.65
25131600;287.65
25135200;287.65
25138800;287.65
25142400;287.65
25146000;287.65
25149600;287.65
25153200;287.65
25156800;287.65
25160400;287.65
25164000;287.65
25167600;287.65
25171200;287.65
25174800;287.65
25178400;287.65
25182000;287.65
25185600;287.65
25189200;287.65
25192800;287.65
25196400;287.65
25200000;287.65
25203600;287.65
25207200;287.65
25210800;287.65
25214400;287.65
25218000;287.65
25221600;287.65
25225200;287.65
25228800;287.65
25232400;287.65
25236000;287.65
25239600;287.65
25243200;287.65
25246800;287.65
25250400;287.65
25254000;287.65
25257600;287.65
25261200;287.65
25264800;287.65
25268400;287.65
25272000;287.65
25275600;287.65
25279200;287.65
25282800;287.65
25286400;287.65
25290000;287.65
25293600;287.65
25297200;287.65
25300800;287.65
25304400;287.65
25308000;287.65
25311600;287.65
25315200;287.65
25318800;287.65
25322400;287.65
25326000;287.65
25329600;287.65
25333200;287.65
25336800;287.65
25340400;287.65
25344000;287.65
25347600;287.55
25351200;287.55
25354800;287.55
25358400;287.55
25362000;287.55
25365600;287.55
25369200;287.55
25372800;287.55
25376400;287.55
25380000;287.55
25383600;287.55
25387200;287.55
25390800;287.55
25394400;287.55
25398000;287.55
25401600;287.55
25405200;287.55
25408800;287.55
25412400;287.55
25416000;287.55
25419600;287.55
25423200;287.55
25426800;287.55
25430400;287.55
25434000;287.55
25437600;287.55
25441200;287.45
25444800;287.45
25448400;287.45
25452000;287.45
25455600;287.45
25459200;287.45
25462800;287.45
25466400;287.45
25470000;287.45
25473600;287.45
25477200;287.45
25480800;287.45
25484400;287.45
25488000;287.45
25491600;287.45
25495200;287.35
25498800;287.35
25502400;287.35
25506000;287.35
25509600;287.35
25513200;287.35
25516800;287.35
25520400;287.35
25524000;287.35
25527600;287.35
25531200;287.35
25534800;287.35
25538400;287.35
25542000;287.25
25545600;287.25
25549200;287.25
25552800;287.25
25556400;287.25
25560000;287.25
25563600;287.25
25567200;287.25
25570800;287.25
25574400;287.25
25578000;287.25
25581600;287.25
25585200;287.25
25588800;287.15
25592400;287.15
25596000;287.15
25599600;287.15
25603200;287.15
25606800;287.15
25610400;287.15
25614000;287.15
25617600;287.15
25621200;287.15
25624800;287.15
25628400;287.15
25632000;287.15
25635600;287.15
25639200;287.15
25642800;287.05
25646400;287.05
25650000;287.05
25653600;287.05
25657200;287.05
25660800;287.05
25664400;287.05
25668000;287.05
25671600;287.05
25675200;287.05
25678800;287.05
25682400;287.05
25686000;287.05
25689600;287.05
25693200;287.05
25696800;287.05
25700400;287.05
25704000;287.05
25707600;287.05
25711200;287.05
25714800;287.05
25718400;287.05
25722000;287.05
25725600;287.05
25729200;287.05
25732800;287.05
25736400;287.05
25740000;287.05
25743600;287.05
25747200;287.05
25750800;287.05
25754400;287.05
25758000;287.05
25761600;287.05
25765200;287.05
25768800;287.05
25772400;287.05
25776000;287.05
25779600;287.05
25783200;287.05
25786800;287.05
25790400;287.05
25794000;287.05
25797600;287.05
25801200;287.05
25804800;287.05
25808400;287.05
25812000;287.05
25815600;287.05
25819200;287.05
25822800;287.05
25826400;287.05
25830000;287.05
25833600;287.05
25837200;287.05
25840800;287.05
25844400;287.05
25848000;287.05
25851600;287.05
25855200;287.05
25858800;287.05
25862400;287.05
25866000;287.05
25869600;287.05
25873200;287.05
25876800;287.05
25880400;287.05
25884000;287.05
25887600;287.05
25891200;287.05
25894800;287.05
25898400;287.05
25902000;287.05
25905600;287.05
25909200;287.05
25912800;287.05
25916400;287.05
25920000;287.05
25923600;287.05
25927200;287.05
25930800;287.05
25934400;287.05
25938000;287.05
25941600;287.05
25945200;287.05
25948800;287.05
25952400;287.05
25956000;287.05
25959600;287.05
25963200;287.05
25966800;287.05
25970400;287.05
25974000;287.05
25977600;287.05
25981200;287.05
25984800;286.95
25988400;286.95
25992000;286.95
25995600;286.95
25999200;286.95
26002800;286.95
26006400;286.95
26010000;286.95
26013600;286.95
26017200;286.95
26020800;286.95
26024400;286.95
26028000;286.95
26031600;286.95
26035200;286.95
26038800;286.95
26042400;286.95
26046000;286.85
26049600;286.85
26053200;286.85
26056800;286.85
26060400;286.85
26064000;286.85
26067600;286.85
26071200;286.85
26074800;286.85
26078400;286.85
26082000;286.85
26085600;286.85
26089200;286.85
26092800;286.85
26096400;286.75
26100000;286.75
26103600;286.75
26107200;286.75
26110800;286.75
26114400;286.75
26118000;286.75
26121600;286.75
26125200;286.75
26128800;286.75
26132400;286.75
26136000;286.65
26139600;286.65
26143200;286.65
26146800;286.65
26150400;286.65
26154000;286.65
26157600;286.65
26161200;286.65
26164800;286.55
26168400;286.55
26172000;286.55
26175600;286.55
26179200;286.55
26182800;286.55
26186400;286.55
26190000;286.55
26193600;286.55
26197200;286.45
26200800;286.45
26204400;286.45
26208000;286.45
26211600;286.45
26215200;286.45
26218800;286.45
26222400;286.45
26226000;286.35
26229600;286.35
26233200;286.35
26236800;286.35
26240400;286.35
26244000;286.35
26247600;286.35
26251200;286.35
26254800;286.25
26258400;286.25
26262000;286.25
26265600;286.25
26269200;286.25
26272800;286.25
26276400;286.25
26280000;286.25
26283600;286.25
26287200;286.25
26290800;286.15
26294400;286.15
26298000;286.15
26301600;286.15
26305200;286.15
26308800;286.15
26312400;286.15
26316000;286.15
26319600;286.15
26323200;286.15
26326800;286.15
26330400;286.15
26334000;286.15
26337600;286.05
26341200;286.05
26344800;286.05
26348400;286.05
26352000;286.05
26355600;286.05
26359200;286.05
26362800;286.05
26366400;286.05
26370000;286.05
26373600;286.05
26377200;286.05
26380800;286.05
26384400;286.05
26388000;286.05
26391600;286.05
26395200;286.05
26398800;286.05
26402400;286.05
26406000;286.05
26409600;285.95
26413200;285.95
26416800;285.95
26420400;285.95
26424000;285.95
26427600;285.95
26431200;285.95
26434800;285.95
26438400;285.95
26442000;285.95
26445600;285.95
26449200;285.95
26452800;285.95
26456400;285.95
26460000;285.95
26463600;285.95
26467200;285.95
26470800;285.95
26474400;285.95
26478000;285.95
26481600;285.95
26485200;285.95
26488800;285.95
26492400;285.95
26496000;285.95
26499600;285.95
26503200;285.95
26506800;285.85
26510400;285.85
26514000;285.85
26517600;285.85
26521200;285.85
26524800;285.85
26528400;285.85
26532000;285.85
26535600;285.85
26539200;285.85
26542800;285.85
26546400;285.85
26550000;285.85
26553600;285.85
26557200;285.85
26560800;285.85
26564400;285.85
26568000;285.85
26571600;285.85
26575200;285.85
26578800;285.85
26582400;285.85
26586000;285.85
26589600;285.75
26593200;285.75
26596800;285.75
26600400;285.75
26604000;285.75
26607600;285.75
26611200;285.75
26614800;285.75
26618400;285.75
26622000;285.75
26625600;285.75
26629200;285.75
26632800;285.75
26636400;285.75
26640000;285.75
26643600;285.75
26647200;285.75
26650800;285.75
26654400;285.75
26658000;285.75
26661600;285.75
26665200;285.75
26668800;285.75
26672400;285.75
26676000;285.75
26679600;285.75
26683200;285.75
26686800;285.75
26690400;285.75
26694000;285.75
26697600;285.75
26701200;285.75
26704800;285.65
26708400;285.65
26712000;285.65
26715600;285.65
26719200;285.65
26722800;285.65
26726400;285.65
26730000;285.65
26733600;285.65
26737200;285.65
26740800;285.65
26744400;285.65
26748000;285.65
26751600;285.65
26755200;285.65
26758800;285.65
26762400;285.55
26766000;285.55
26769600;285.55
26773200;285.55
26776800;285.55
26780400;285.55
26784000;285.55
26787600;285.55
26791200;285.55
26794800;285.55
26798400;285.55
26802000;285.55
26805600;285.45
26809200;285.45
26812800;285.45
26816400;285.45
26820000;285.45
26823600;285.45
26827200;285.45
26830800;285.45
26834400;285.45
26838000;285.35
26841600;285.35
26845200;285.35
26848800;285.35
26852400;285.35
26856000;285.35
26859600;285.35
26863200;285.35
26866800;285.35
26870400;285.25
26874000;285.25
26877600;285.25
26881200;285.25
26884800;285.25
26888400;285.25
26892000;285.25
26895600;285.25
26899200;285.25
26902800;285.15
26906400;285.15
26910000;285.15
26913600;285.15
26917200;285.15
26920800;285.15
26924400;285.15
26928000;285.15
26931600;285.15
26935200;285.05
26938800;285.05
26942400;285.05
26946000;285.05
26949600;285.05
26953200;285.05
26956800;285.05
26960400;285.05
26964000;285.05
26967600;285.05
26971200;285.05
26974800;285.05
26978400;285.05
26982000;284.95
26985600;284.95
26989200;284.95
26992800;284.95
26996400;284.95
27000000;284.95
27003600;284.95
27007200;284.95
27010800;284.95
27014400;284.95
27018000;284.95
27021600;284.95
27025200;284.95
27028800;284.95
27032400;284.95
27036000;284.95
27039600;284.95
27043200;284.85
27046800;284.85
27050400;284.85
27054000;284.85
27057600;284.85
27061200;284.85
27064800;284.85
27068400;284.85
27072000;284.85
27075600;284.85
27079200;284.85
27082800;284.85
27086400;284.85
27090000;284.85
27093600;284.85
27097200;284.85
27100800;284.85
27104400;284.85
27108000;284.85
27111600;284.85
27115200;284.85
27118800;284.75
27122400;284.75
27126000;284.75
27129600;284.75
27133200;284.75
27136800;284.75
27140400;284.75
27144000;284.75
27147600;284.75
27151200;284.75
27154800;284.75
27158400;284.75
27162000;284.75
27165600;284.75
27169200;284.75
27172800;284.75
27176400;284.75
27180000;284.65
27183600;284.65
27187200;284.65
27190800;284.65
27194400;284.65
27198000;284.65
27201600;284.65
27205200;284.65
27208800;284.65
27212400;284.65
27216000;284.65
27219600;284.65
27223200;284.65
27226800;284.65
27230400;284.55
27234000;284.55
27237600;284.55
27241200;284.55
27244800;284.55
27248400;284.55
27252000;284.55
27255600;284.55
27259200;284.55
27262800;284.55
27266400;284.55
27270000;284.45
27273600;284.45
27277200;284.45
27280800;284.45
27284400;284.45
27288000;284.45
27291600;284.45
27295200;284.45
27298800;284.45
27302400;284.45
27306000;284.35
27309600;284.35
27313200;284.35
27316800;284.35
27320400;284.35
27324000;284.35
27327600;284.35
27331200;284.35
27334800;284.35
27338400;284.35
27342000;284.35
27345600;284.25
27349200;284.25
27352800;284.25
27356400;284.25
27360000;284.25
27363600;284.25
27367200;284.25
27370800;284.25
27374400;284.25
27378000;284.25
27381600;284.25
27385200;284.15
27388800;284.15
27392400;284.15
27396000;284.15
27399600;284.15
27403200;284.15
27406800;284.15
27410400;284.15
27414000;284.15
27417600;284.15
27421200;284.15
27424800;284.15
27428400;284.15
27432000;284.05
27435600;284.05
27439200;284.05
27442800;284.05
27446400;284.05
27450000;284.05
27453600;284.05
27457200;284.05
27460800;284.05
27464400;284.05
27468000;284.05
27471600;284.05
27475200;284.05
27478800;283.95
27482400;283.95
27486000;283.95
27489600;283.95
27493200;283.95
27496800;283.95
27500400;283.95
27504000;283.95
27507600;283.95
27511200;283.95
27514800;283.95
27518400;283.95
27522000;283.95
27525600;283.95
27529200;283.95
27532800;283.95
27536400;283.95
27540000;283.95
27543600;283.95
27547200;283.95
27550800;283.95
27554400;283.95
27558000;283.95
27561600;283.95
27565200;283.95
27568800;283.95
27572400;283.95
27576000;283.95
27579600;283.95
27583200;283.95
27586800;283.95
27590400;283.95
27594000;283.95
27597600;283.95
27601200;283.95
27604800;283.95
27608400;283.95
27612000;283.95
27615600;283.95
27619200;283.95
27622800;283.95
27626400;283.95
27630000;283.95
27633600;283.95
27637200;283.95
27640800;283.95
27644400;283.95
27648000;283.95
27651600;283.95
27655200;283.95
27658800;283.95
27662400;283.95
27666000;283.95
27669600;283.95
27673200;283.95
27676800;283.95
27680400;283.95
27684000;283.95
27687600;283.95
27691200;283.95
27694800;283.95
27698400;283.95
27702000;283.95
27705600;283.95
27709200;283.95
27712800;283.95
27716400;283.95
27720000;283.95
27723600;283.95
27727200;283.95
27730800;283.95
27734400;283.95
27738000;283.95
27741600;283.95
27745200;283.95
27748800;283.95
27752400;283.95
27756000;283.95
27759600;283.95
27763200;283.95
27766800;283.95
27770400;283.95
27774000;283.95
27777600;283.95
27781200;283.95
27784800;283.95
27788400;283.85
27792000;283.85
27795600;283.85
27799200;283.85
27802800;283.85
27806400;283.85
27810000;283.85
27813600;283.85
27817200;283.85
27820800;283.85
27824400;283.85
27828000;283.85
27831600;283.85
27835200;283.85
27838800;283.85
27842400;283.85
27846000;283.85
27849600;283.75
27853200;283.75
27856800;283.75
27860400;283.75
27864000;283.75
27867600;283.75
27871200;283.75
27874800;283.75
27878400;283.75
27882000;283.75
27885600;283.75
27889200;283.75
27892800;283.65
27896400;283.65
27900000;283.65
27903600;283.65
27907200;283.65
27910800;283.65
27914400;283.65
27918000;283.65
27921600;283.65
27925200;283.65
27928800;283.65
27932400;283.65
27936000;283.55
27939600;283.55
27943200;283.55
27946800;283.55
27950400;283.55
27954000;283.55
27957600;283.55
27961200;283.55
27964800;283.55
27968400;283.55
27972000;283.55
27975600;283.45
27979200;283.45
27982800;283.45
27986400;283.45
27990000;283.45
27993600;283.45
27997200;283.45
28000800;283.45
28004400;283.45
28008000;283.45
28011600;283.45
28015200;283.45
28018800;283.45
28022400;283.45
28026000;283.45
28029600;283.45
28033200;283.35
28036800;283.35
28040400;283.35
28044000;283.35
28047600;283.35
28051200;283.35
28054800;283.35
28058400;283.35
28062000;283.35
28065600;283.35
28069200;283.35
28072800;283.35
28076400;283.35
28080000;283.35
28083600;283.35
28087200;283.35
28090800;283.35
28094400;283.35
28098000;283.35
28101600;283.35
28105200;283.35
28108800;283.45
28112400;283.45
28116000;283.45
28119600;283.45
28123200;283.45
28126800;283.45
28130400;283.45
28134000;283.45
28137600;283.45
28141200;283.45
28144800;283.45
28148400;283.45
28152000;283.45
28155600;283.45
28159200;283.45
28162800;283.45
28166400;283.45
28170000;283.45
28173600;283.45
28177200;283.45
28180800;283.45
28184400;283.45
28188000;283.45
28191600;283.45
28195200;283.45
28198800;283.45
28202400;283.45
28206000;283.45
28209600;283.45
28213200;283.45
28216800;283.45
28220400;283.45
28224000;283.45
28227600;283.45
28231200;283.45
28234800;283.45
28238400;283.45
28242000;283.45
28245600;283.45
28249200;283.45
28252800;283.45
28256400;283.45
28260000;283.45
28263600;283.45
28267200;283.55
28270800;283.55
28274400;283.55
28278000;283.55
28281600;283.55
28285200;283.55
28288800;283.55
28292400;283.55
28296000;283.55
28299600;283.55
28303200;283.55
28306800;283.55
28310400;283.55
28314000;283.55
28317600;283.55
28321200;283.55
28324800;283.55
28328400;283.55
28332000;283.55
28335600;283.55
28339200;283.55
28342800;283.55
28346400;283.55
28350000;283.55
28353600;283.55
28357200;283.55
28360800;283.55
28364400;283.55
28368000;283.55
28371600;283.55
28375200;283.55
28378800;283.55
28382400;283.55
28386000;283.55
28389600;283.55
28393200;283.55
28396800;283.55
28400400;283.55
28404000;283.55
28407600;283.55
28411200;283.55
28414800;283.55
28418400;283.55
28422000;283.55
28425600;283.55
28429200;283.55
28432800;283.55
28436400;283.55
28440000;283.45
28443600;283.45
28447200;283.45
28450800;283.45
28454400;283.45
28458000;283.45
28461600;283.45
28465200;283.45
28468800;283.45
28472400;283.45
28476000;283.45
28479600;283.45
28483200;283.45
28486800;283.45
28490400;283.35
28494000;283.35
28497600;283.35
28501200;283.35
28504800;283.35
28508400;283.35
28512000;283.35
28515600;283.35
28519200;283.35
28522800;283.35
28526400;283.35
28530000;283.35
28533600;283.25
28537200;283.25
28540800;283.25
28544400;283.25
28548000;283.25
28551600;283.25
28555200;283.25
28558800;283.25
28562400;283.25
28566000;283.25
28569600;283.15
28573200;283.15
28576800;283.15
28580400;283.15
28584000;283.15
28587600;283.15
28591200;283.15
28594800;283.15
28598400;283.15
28602000;283.15
28605600;283.15
28609200;283.05
28612800;283.05
28616400;283.05
28620000;283.05
28623600;283.05
28627200;283.05
28630800;283.05
28634400;283.05
28638000;283.05
28641600;283.05
28645200;283.05
28648800;283.05
28652400;283.05
28656000;283.05
28659600;283.05
28663200;282.95
28666800;282.95
28670400;282.95
28674000;282.95
28677600;282.95
28681200;282.95
28684800;282.95
28688400;282.95
28692000;282.95
28695600;282.95
28699200;282.95
28702800;282.95
28706400;282.95
28710000;282.95
28713600;282.95
28717200;282.85
28720800;282.85
28724400;282.85
28728000;282.85
28731600;282.85
28735200;282.85
28738800;282.85
28742400;282.85
28746000;282.85
28749600;282.85
28753200;282.85
28756800;282.85
28760400;282.85
28764000;282.75
28767600;282.75
28771200;282.75
28774800;282.75
28778400;282.75
28782000;282.75
28785600;282.75
28789200;282.75
28792800;282.75
28796400;282.75
28800000;282.75
28803600;282.65
28807200;282.65
28810800;282.65
28814400;282.65
28818000;282.65
28821600;282.65
28825200;282.65
28828800;282.65
28832400;282.65
28836000;282.55
28839600;282.55
28843200;282.55
28846800;282.55
28850400;282.55
28854000;282.55
28857600;282.55
28861200;282.55
28864800;282.45
28868400;282.45
28872000;282.45
28875600;282.45
28879200;282.45
28882800;282.45
28886400;282.45
28890000;282.45
28893600;282.45
28897200;282.35
28900800;282.35
28904400;282.35
28908000;282.35
28911600;282.35
28915200;282.35
28918800;282.35
28922400;282.35
28926000;282.35
28929600;282.35
28933200;282.25
28936800;282.25
28940400;282.25
28944000;282.25
28947600;282.25
28951200;282.25
28954800;282.25
28958400;282.25
28962000;282.25
28965600;282.25
28969200;282.25
28972800;282.15
28976400;282.15
28980000;282.15
28983600;282.15
28987200;282.15
28990800;282.15
28994400;282.15
28998000;282.15
29001600;282.15
29005200;282.15
29008800;282.15
29012400;282.05
29016000;282.05
29019600;282.05
29023200;282.05
29026800;282.05
29030400;282.05
29034000;282.05
29037600;282.05
29041200;282.05
29044800;282.05
29048400;282.05
29052000;282.05
29055600;281.95
29059200;281.95
29062800;281.95
29066400;281.95
29070000;281.95
29073600;281.95
29077200;281.95
29080800;281.95
29084400;281.95
29088000;281.95
29091600;281.85
29095200;281.85
29098800;281.85
29102400;281.85
29106000;281.85
29109600;281.85
29113200;281.85
29116800;281.85
29120400;281.85
29124000;281.85
29127600;281.85
29131200;281.75
29134800;281.75
29138400;281.75
29142000;281.75
29145600;281.75
29149200;281.75
29152800;281.75
29156400;281.75
29160000;281.75
29163600;281.75
29167200;281.75
29170800;281.75
29174400;281.75
29178000;281.75
29181600;281.75
29185200;281.75
29188800;281.65
29192400;281.65
29196000;281.65
29199600;281.65
29203200;281.65
29206800;281.65
29210400;281.65
29214000;281.65
29217600;281.65
29221200;281.65
29224800;281.65
29228400;281.65
29232000;281.65
29235600;281.65
29239200;281.65
29242800;281.65
29246400;281.65
29250000;281.65
29253600;281.65
29257200;281.65
29260800;281.65
29264400;281.65
29268000;281.65
29271600;281.65
29275200;281.65
29278800;281.65
29282400;281.65
29286000;281.65
29289600;281.65
29293200;281.65
29296800;281.65
29300400;281.65
29304000;281.65
29307600;281.65
29311200;281.65
29314800;281.65
29318400;281.65
29322000;281.65
29325600;281.65
29329200;281.65
29332800;281.65
29336400;281.65
29340000;281.65
29343600;281.75
29347200;281.75
29350800;281.75
29354400;281.75
29358000;281.75
29361600;281.75
29365200;281.75
29368800;281.75
29372400;281.75
29376000;281.75
29379600;281.75
29383200;281.75
29386800;281.75
29390400;281.75
29394000;281.75
29397600;281.75
29401200;281.75
29404800;281.75
29408400;281.75
29412000;281.75
29415600;281.75
29419200;281.75
29422800;281.75
29426400;281.75
29430000;281.75
29433600;281.75
29437200;281.75
29440800;281.75
29444400;281.75
29448000;281.75
29451600;281.75
29455200;281.75
29458800;281.75
29462400;281.75
29466000;281.75
29469600;281.75
29473200;281.75
29476800;281.75
29480400;281.75
29484000;281.75
29487600;281.75
29491200;281.75
29494800;281.75
29498400;281.75
29502000;281.75
29505600;281.75
29509200;281.75
29512800;281.75
29516400;281.75
29520000;281.75
29523600;281.75
29527200;281.75
29530800;281.75
29534400;281.75
29538000;281.75
29541600;281.75
29545200;281.75
29548800;281.75
29552400;281.75
29556000;281.75
29559600;281.75
29563200;281.65
29566800;281.65
29570400;281.65
29574000;281.65
29577600;281.65
29581200;281.65
29584800;281.65
29588400;281.65
29592000;281.65
29595600;281.65
29599200;281.65
29602800;281.65
29606400;281.65
29610000;281.65
29613600;281.65
29617200;281.65
29620800;281.55
29624400;281.55
29628000;281.55
29631600;281.55
29635200;281.55
29638800;281.55
29642400;281.55
29646000;281.55
29649600;281.55
29653200;281.55
29656800;281.55
29660400;281.55
29664000;281.45
29667600;281.45
29671200;281.45
29674800;281.45
29678400;281.45
29682000;281.45
29685600;281.45
29689200;281.45
29692800;281.45
29696400;281.45
29700000;281.35
29703600;281.35
29707200;281.35
29710800;281.35
29714400;281.35
29718000;281.35
29721600;281.35
29725200;281.35
29728800;281.35
29732400;281.35
29736000;281.25
29739600;281.25
29743200;281.25
29746800;281.25
29750400;281.25
29754000;281.25
29757600;281.25
29761200;281.25
29764800;281.25
29768400;281.25
29772000;281.25
29775600;281.15
29779200;281.15
29782800;281.15
29786400;281.15
29790000;281.15
29793600;281.15
29797200;281.15
29800800;281.15
29804400;281.15
29808000;281.15
29811600;281.15
29815200;281.15
29818800;281.05
29822400;281.05
29826000;281.05
29829600;281.05
29833200;281.05
29836800;281.05
29840400;281.05
29844000;281.05
29847600;281.05
29851200;281.05
29854800;281.05
29858400;281.05
29862000;281.05
29865600;281.05
29869200;280.95
29872800;280.95
29876400;280.95
29880000;280.95
29883600;280.95
29887200;280.95
29890800;280.95
29894400;280.95
29898000;280.95
29901600;280.95
29905200;280.95
29908800;280.95
29912400;280.95
29916000;280.95
29919600;280.95
29923200;280.95
29926800;280.95
29930400;280.95
29934000;280.95
29937600;280.85
29941200;280.85
29944800;280.85
29948400;280.85
29952000;280.85
29955600;280.85
29959200;280.85
29962800;280.85
29966400;280.85
29970000;280.85
29973600;280.85
29977200;280.85
29980800;280.85
29984400;280.85
29988000;280.85
29991600;280.85
29995200;280.85
29998800;280.85
30002400;280.75
30006000;280.75
30009600;280.75
30013200;280.75
30016800;280.75
30020400;280.75
30024000;280.75
30027600;280.75
30031200;280.75
30034800;280.75
30038400;280.75
30042000;280.75
30045600;280.75
30049200;280.75
30052800;280.75
30056400;280.75
30060000;280.75
30063600;280.75
30067200;280.75
30070800;280.75
30074400;280.75
30078000;280.75
30081600;280.75
30085200;280.75
30088800;280.75
30092400;280.75
30096000;280.75
30099600;280.75
30103200;280.75
30106800;280.75
30110400;280.75
30114000;280.75
30117600;280.75
30121200;280.75
30124800;280.75
30128400;280.75
30132000;280.75
30135600;280.75
30139200;280.65
30142800;280.65
30146400;280.65
30150000;280.65
30153600;280.65
30157200;280.65
30160800;280.65
30164400;280.65
30168000;280.65
30171600;280.65
30175200;280.65
30178800;280.65
30182400;280.65
30186000;280.65
30189600;280.65
30193200;280.65
30196800;280.65
30200400;280.65
30204000;280.65
30207600;280.65
30211200;280.65
30214800;280.65
30218400;280.65
30222000;280.65
30225600;280.65
30229200;280.65
30232800;280.65
30236400;280.65
30240000;280.65
30243600;280.65
30247200;280.65
30250800;280.65
30254400;280.65
30258000;280.65
30261600;280.65
30265200;280.65
30268800;280.65
30272400;280.65
30276000;280.65
30279600;280.65
30283200;280.65
30286800;280.65
30290400;280.65
30294000;280.65
30297600;280.65
30301200;280.65
30304800;280.65
30308400;280.65
30312000;280.65
30315600;280.65
30319200;280.65
30322800;280.65
30326400;280.65
30330000;280.65
30333600;280.65
30337200;280.65
30340800;280.65
30344400;280.65
30348000;280.55
30351600;280.55
30355200;280.55
30358800;280.55
30362400;280.55
30366000;280.55
30369600;280.55
30373200;280.55
30376800;280.55
30380400;280.55
30384000;280.55
30387600;280.55
30391200;280.55
30394800;280.55
30398400;280.55
30402000;280.55
30405600;280.55
30409200;280.55
30412800;280.55
30416400;280.55
30420000;280.55
30423600;280.55
30427200;280.55
30430800;280.55
30434400;280.55
30438000;280.55
30441600;280.55
30445200;280.55
30448800;280.55
30452400;280.55
30456000;280.55
30459600;280.55
30463200;280.55
30466800;280.55
30470400;280.55
30474000;280.55
30477600;280.55
30481200;280.55
30484800;280.55
30488400;280.55
30492000;280.55
30495600;280.55
30499200;280.55
30502800;280.55
30506400;280.55
30510000;280.55
30513600;280.55
30517200;280.55
30520800;280.55
30524400;280.55
30528000;280.55
30531600;280.55
30535200;280.55
30538800;280.55
30542400;280.55
30546000;280.55
30549600;280.55
30553200;280.55
30556800;280.55
30560400;280.55
30564000;280.55
30567600;280.55
30571200;280.55
30574800;280.55
30578400;280.55
30582000;280.55
30585600;280.55
30589200;280.55
30592800;280.55
30596400;280.55
30600000;280.55
30603600;280.55
30607200;280.55
30610800;280.55
30614400;280.55
30618000;280.55
30621600;280.55
30625200;280.55
30628800;280.55
30632400;280.65
30636000;280.65
30639600;280.65
30643200;280.65
30646800;280.65
30650400;280.65
30654000;280.65
30657600;280.65
30661200;280.65
30664800;280.65
30668400;280.65
30672000;280.65
30675600;280.65
30679200;280.65
30682800;280.65
30686400;280.65
30690000;280.75
30693600;280.75
30697200;280.75
30700800;280.75
30704400;280.75
30708000;280.75
30711600;280.75
30715200;280.75
30718800;280.75
30722400;280.75
30726000;280.75
30729600;280.75
30733200;280.75
30736800;280.75
30740400;280.75
30744000;280.85
30747600;280.85
30751200;280.85
30754800;280.85
30758400;280.85
30762000;280.85
30765600;280.85
30769200;280.85
30772800;280.85
30776400;280.85
30780000;280.85
30783600;280.85
30787200;280.85
30790800;280.85
30794400;280.85
30798000;280.95
30801600;280.95
30805200;280.95
30808800;280.95
30812400;280.95
30816000;280.95
30819600;280.95
30823200;280.95
30826800;280.95
30830400;280.95
30834000;280.95
30837600;280.95
30841200;280.95
30844800;280.95
30848400;280.95
30852000;280.95
30855600;280.95
30859200;281.05
30862800;281.05
30866400;281.05
30870000;281.05
30873600;281.05
30877200;281.05
30880800;281.05
30884400;281.05
30888000;281.05
30891600;281.05
30895200;281.05
30898800;281.05
30902400;281.05
30906000;281.05
30909600;281.05
30913200;281.15
30916800;281.15
30920400;281.15
30924000;281.15
30927600;281.15
30931200;281.15
30934800;281.15
30938400;281.15
30942000;281.15
30945600;281.15
30949200;281.15
30952800;281.15
30956400;281.15
30960000;281.15
30963600;281.15
30967200;281.15
30970800;281.25
30974400;281.25
30978000;281.25
30981600;281.25
30985200;281.25
30988800;281.25
30992400;281.25
30996000;281.25
30999600;281.25
31003200;281.25
31006800;281.25
31010400;281.25
31014000;281.25
31017600;281.25
31021200;281.25
31024800;281.25
31028400;281.25
31032000;281.25
31035600;281.25
31039200;281.25
31042800;281.25
31046400;281.25
31050000;281.25
31053600;281.25
31057200;281.25
31060800;281.25
31064400;281.25
31068000;281.25
31071600;281.25
31075200;281.25
31078800;281.25
31082400;281.25
31086000;281.25
31089600;281.25
31093200;281.25
